committee_id,committee_name,report_year,file_number,payee_name,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,support_oppose_indicator,candidate_id,candidate_name,candidate_office,candidate_office_state,candidate_office_district,candidate_party,election_type,election_type_full
C00487470,CLUB FOR GROWTH ACTION,2021,1485353,"EXODUS AIR CRAFT, LLC",BUS TOUR TRAVEL COSTS,1/3/21 0:00,1/3/21 0:00,6720,S,S4GA11285,"PERDUE, DAVID",S,GA,0,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1568232,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",2/8/22 0:00,2/9/22 0:00,13490,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581164,DROGIN GROUP LLC,DIGITAL AD PRODUCTION,4/6/22 0:00,4/12/22 0:00,675,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),10/5/21 0:00,10/5/21 0:00,211.25,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1548225,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,11/8/21 0:00,11/13/21 0:00,161343,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604845,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),6/21/22 0:00,6/21/22 0:00,113.72,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1600994,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),6/9/22 0:00,6/9/22 0:00,58.54,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514099,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/21/21 0:00,4/21/21 0:00,179.86,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1604946,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),6/22/22 0:00,6/22/22 0:00,61.15,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530048,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,7/21/21 0:00,7/21/21 0:00,3198,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1609233,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",7/8/22 0:00,7/11/22 0:00,21198,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1557769,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),1/18/22 0:00,1/18/22 0:00,146.78,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579267,WARFIELD AND COMPANY,TV AD PRODUCTION,4/4/22 0:00,4/8/22 0:00,4105.5,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,PRIME MEDIA PARTNERS,TV AD PRODUCTION,10/4/21 0:00,10/5/21 0:00,10352,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581164,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,4/6/22 0:00,4/12/22 0:00,2381,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531651,"BREITBART NEWS NETWORK, LLC","DIGITAL AD PLACEMENT, PRODUCTION",7/27/21 0:00,7/28/21 0:00,25000,O,H6WY00159,"CHENEY, ELIZABETH MRS.",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,"GRP BUYING, LLC",RADIO AD PLACEMENT,4/25/22 0:00,4/27/22 0:00,3515.63,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588437,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/19/22 0:00,4/19/22 0:00,37.29,O,S8OH00086,"GIBBONS, MICHAEL",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523743,CLUB FOR GROWTH,EMAIL COSTS (FROM ADVANCE LINE 21),7/7/21 0:00,7/7/21 0:00,270.12,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1574669,CLUB FOR GROWTH,TV AD PRODUCTION COSTS (FROM ADVANCE LINE 21),3/16/22 0:00,3/16/22 0:00,280.66,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530955,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/26/21 0:00,7/27/21 0:00,27218.1,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2021,1546996,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),11/1/21 0:00,11/1/21 0:00,121.69,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617908,"PRIME MEDIA PARTNERS, LLC",TV AD PRODUCTION,7/15/22 0:00,7/19/22 0:00,10920,S,S2AZ00372,"MASTERS, BLAKE",S,AZ,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551773,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",12/6/21 0:00,12/14/21 0:00,21616.79,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556136,"MEDIUM BUYING, LLC",TV AD PLACEMENT,1/10/22 0:00,1/12/22 0:00,26570,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514285,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),4/22/21 0:00,4/22/21 0:00,14.48,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1576839,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),3/28/22 0:00,3/28/22 0:00,175.44,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1550556,"ARMADA STRATEGIES, LLC",RADIO AD PLACEMENT,11/26/21 0:00,12/1/21 0:00,14580.3,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556159,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),1/12/22 0:00,1/12/22 0:00,165.67,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591157,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/29/22 0:00,4/29/22 0:00,323.39,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574692,PRIME MEDIA PARTNERS,TV AD PRODUCTION,3/14/22 0:00,3/16/22 0:00,9472,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605354,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),6/24/22 0:00,6/24/22 0:00,72.47,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514844,RIGHT COUNTRY LISTS,EMAIL COSTS,4/29/21 0:00,4/29/21 0:00,7225,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1590097,ADVICTORY LLC,"DIGITAL AD PLACEMENT, PRODUCTION",4/19/22 0:00,4/21/22 0:00,36437.5,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588423,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/19/22 0:00,4/19/22 0:00,190.96,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523250,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/6/21 0:00,7/6/21 0:00,224.47,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1524779,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/12/21 0:00,7/12/21 0:00,224.47,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1581141,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/11/22 0:00,4/13/22 0:00,554015.18,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581180,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/6/22 0:00,4/12/22 0:00,12664.68,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573503,PRIME MEDIA PARTNERS,DIGITAL ADVERTISING,3/10/22 0:00,3/10/22 0:00,9538,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569046,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),2/15/22 0:00,2/15/22 0:00,45.23,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523745,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/9/21 0:00,7/9/21 0:00,224.47,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1594195,PRIME MEDIA PARTNERS,RADIO AD PRODUCTION,5/11/22 0:00,5/12/22 0:00,2800,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581180,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/12/22 0:00,4/12/22 0:00,153.43,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597895,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,5/20/22 0:00,5/25/22 0:00,1171,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588437,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/18/22 0:00,4/19/22 0:00,27825,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1526659,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",7/9/21 0:00,7/15/21 0:00,20727,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1597885,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),5/19/22 0:00,5/19/22 0:00,21.94,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1511788,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",4/12/21 0:00,4/15/21 0:00,13375,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1579076,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/29/22 0:00,3/29/22 0:00,56.53,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587500,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/13/22 0:00,4/15/22 0:00,1269747.33,O,S8OH00086,"GIBBONS, MICHAEL",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605354,"BREITBART NEWS NETWORK, LLC",DIGITAL AD PLACEMENT,6/24/22 0:00,6/24/22 0:00,12500,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556136,WARFIELD AND COMPANY,TV AD PRODUCTION,1/10/22 0:00,1/12/22 0:00,11210,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),6/11/22 0:00,6/11/22 0:00,115.27,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1610792,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/11/22 0:00,7/13/22 0:00,178395,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/18/22 0:00,7/20/22 0:00,80154.12,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523250,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/30/21 0:00,7/6/21 0:00,11708,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1590097,ADVICTORY LLC,"DIGITAL AD PLACEMENT, PRODUCTION",4/19/22 0:00,4/21/22 0:00,36437.5,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587500,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/13/22 0:00,4/15/22 0:00,56299.24,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592626,"MCSHANE, LLC",TEXT/PHONE MESSAGING,5/4/22 0:00,5/6/22 0:00,17823.05,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1595604,WARFIELD AND COMPANY,TV AD PRODUCTION,5/16/22 0:00,5/18/22 0:00,3612,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/7/21 0:00,7/8/21 0:00,5034.75,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1579208,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/7/22 0:00,4/8/22 0:00,176225,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569041,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,2/10/22 0:00,2/14/22 0:00,12081.25,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1595604,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),5/18/22 0:00,5/18/22 0:00,122.75,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1578233,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/4/22 0:00,4/5/22 0:00,12664.68,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556159,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),1/11/22 0:00,1/11/22 0:00,13.6,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1521846,CAPCOR STATEGIES,DOOR TO DOOR FIELD PROGRAM,6/23/21 0:00,6/28/21 0:00,90000,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1550389,"RAMPART STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",11/30/21 0:00,11/30/21 0:00,15000,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573155,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE FOR LINE 21),3/9/22 0:00,3/9/22 0:00,154.99,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569041,PRIME MEDIA PARTNERS,TV AD PRODUCTION,2/10/22 0:00,2/14/22 0:00,10122,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574669,WARFIELD AND COMPANY,TV AD PRODUCTION (ADDED TO PREVIOUSLY REPORTED PLACEMENT),3/16/22 0:00,3/16/22 0:00,11900,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1594139,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/12/22 0:00,5/12/22 0:00,211.41,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1619333,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/21/22 0:00,7/23/22 0:00,94543.25,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),4/27/22 0:00,4/27/22 0:00,106.24,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,WARFIELD AND COMPANY,TV AD PRODUCTION,4/25/22 0:00,4/27/22 0:00,6067,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556159,CLUB FOR GROWTH,"WEBSITE DESIGN, MAINTENANCE (FROM ADVANCE LINE 21)",1/11/22 0:00,1/12/22 0:00,876.24,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529160,CAPCOR STATEGIES,DOOR TO DOOR FIELD PROGRAM,7/19/21 0:00,7/19/21 0:00,27000,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1524779,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",7/8/21 0:00,7/12/21 0:00,4401,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1526682,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/13/21 0:00,7/15/21 0:00,17634.5,O,H2OH15152,"KUNZE, STEPHANIE L.",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2021,1514642,WPAI,DATA ANALYTICS,4/27/21 0:00,4/28/21 0:00,200,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/20/22 0:00,7/20/22 0:00,203.26,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573525,PRIME MEDIA PARTNERS,DIGITAL ADVERTISING,3/10/22 0:00,3/10/22 0:00,9217,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604946,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),6/22/22 0:00,6/22/22 0:00,61.15,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1521846,CLUB FOR GROWTH,DOOR TO DOOR FIELD PROGRAM (FROM ADVANCE LINE 21),6/28/21 0:00,6/28/21 0:00,77.43,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1546401,CLUB FOR GROWTH,MAIL PRODUCTION COSTS (FROM ADVANCE LINE 21),10/22/21 0:00,10/22/21 0:00,121.69,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597892,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",5/18/22 0:00,5/24/22 0:00,11627.07,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531661,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),7/28/21 0:00,7/28/21 0:00,10.17,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1576220,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/21/22 0:00,3/21/22 0:00,32.92,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574302,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",3/3/22 0:00,3/15/22 0:00,13251.63,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590523,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/20/22 0:00,4/25/22 0:00,12664.68,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1569032,WARFIELD AND COMPANY,RADIO AD PRODUCTION,2/7/22 0:00,2/15/22 0:00,3200,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588417,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/18/22 0:00,4/18/22 0:00,190.96,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514642,CLUB FOR GROWTH,PHONE BANK (FROM ADVANCE LINE 21),4/28/21 0:00,4/28/21 0:00,188.27,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1592626,CLUB FOR GROWTH,TEXT/PHONE MESSAGING (FROM ADVANCE LINE 21),5/6/22 0:00,5/6/22 0:00,117.11,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530145,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,7/20/21 0:00,7/22/21 0:00,1956,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1576484,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),3/23/22 0:00,3/23/22 0:00,73.23,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1521846,"CATAMARAN CONSULTING, LLC",DOOR HANGERS,6/23/21 0:00,6/28/21 0:00,7887,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1551150,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",12/6/21 0:00,12/7/21 0:00,21616.79,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551773,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),12/12/21 0:00,12/12/21 0:00,10.17,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551150,"MEDIUM BUYING, LLC",TV AD PLACEMENT,12/6/21 0:00,12/7/21 0:00,82710,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1510297,WPAI,DATA ANALYTICS,4/13/21 0:00,4/13/21 0:00,200,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1597892,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/24/22 0:00,5/24/22 0:00,113.75,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597895,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,5/20/22 0:00,5/25/22 0:00,1171,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1573512,"MEDIUM BUYING, LLC",TV AD PLACEMENT,3/7/22 0:00,3/9/22 0:00,1012905.01,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530176,WARFIELD AND COMPANY,TV AD PRODUCTION,7/20/21 0:00,7/21/21 0:00,9985,O,H6WY00159,"CHENEY, ELIZABETH MRS.",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1607305,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),7/6/22 0:00,7/6/22 0:00,189.62,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
